Date,Time,Weight,Min,Max,Length,Min,Max,Counter,Printed Text,Status
2025-07-20,19:55:48,173.16 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 173.16 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,19:55:50,88.27 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 88.27 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,19:56:25,203.40 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,This is for list,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 203.40 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,19:56:27,226.83 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,This is for list,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 226.83 LBS HN  241B11000-1  WO 04-0475 This is for list,WAITING FOR PRINTING
2025-07-20,19:56:46,173.38 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 173.38 LBS HN  241B11000-1  WO 04-0475 This is for list,WAITING FOR PRINTING
2025-07-20,19:56:48,128.71 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,7,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 128.71 LBS HN  241B11000-1  WO 04-0475 6,WAITING FOR PRINTING
2025-07-20,19:56:50,408.33 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,8,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 408.33 LBS HN  241B11000-1  WO 04-0475 7,WAITING FOR PRINTING
2025-07-20,19:57:17,432.63 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,This is for list,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 432.63 LBS HN  241B11000-1  WO 04-0475 This is for list,WAITING FOR PRINTING
2025-07-20,19:57:19,414.46 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,This is for list,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 414.46 LBS HN  241B11000-1  WO 04-0475 This is for list,WAITING FOR PRINTING
2025-07-20,20:24:33,78.12 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 78.12 LBS HN  241B11000-1  WO 04-0475 3,WAITING FOR PRINTING
2025-07-20,20:24:35,443.12 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 443.12 LBS HN  241B11000-1  WO 04-0475 4,WAITING FOR PRINTING
2025-07-20,20:27:58,146.32 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,0,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 146.32 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,20:28:15,31.93 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,['abc125'],1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 31.93 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,20:28:18,272.97 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,['abc126'],1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 272.97 LBS HN  241B11000-1  WO 04-0475 ['abc125'],WAITING FOR PRINTING
2025-07-20,20:28:20,57.85 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,['abc127'],1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 57.85 LBS HN  241B11000-1  WO 04-0475 ['abc126'],WAITING FOR PRINTING
2025-07-20,20:29:34,10.99 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 10.99 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,20:29:42,156.59 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc125,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 156.59 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,20:29:43,148.38 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc126,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 148.38 LBS HN  241B11000-1  WO 04-0475 abc125,WAITING FOR PRINTING
2025-07-20,21:05:44,331.96 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc124,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 331.96 LBS HN  241B11000-1  WO 04-0475 abc123,WAITING FOR PRINTING
2025-07-20,21:05:47,122.56 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc125,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 122.56 LBS HN  241B11000-1  WO 04-0475 abc124,WAITING FOR PRINTING
2025-07-20,21:06:32,90.00 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 90.00 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:06:52,80.32 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc123,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 80.32 LBS HN  241B11000-1  WO 04-0475 abc123,WAITING FOR PRINTING
2025-07-20,21:06:54,324.44 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc125,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 324.44 LBS HN  241B11000-1  WO 04-0475 abc123,WAITING FOR PRINTING
2025-07-20,21:07:02,214.03 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc126,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 214.03 LBS HN  241B11000-1  WO 04-0475 abc125,WAITING FOR PRINTING
2025-07-20,21:07:59,269.55 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 269.55 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:08:01,137.93 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 137.93 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:08:11,377.39 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc124,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 377.39 LBS HN  241B11000-1  WO 04-0475 abc123,WAITING FOR PRINTING
2025-07-20,21:08:12,452.75 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc125,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 452.75 LBS HN  241B11000-1  WO 04-0475 abc124,WAITING FOR PRINTING
2025-07-20,21:08:13,302.37 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,abc126,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 302.37 LBS HN  241B11000-1  WO 04-0475 abc125,WAITING FOR PRINTING
2025-07-20,21:10:44,362.87 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 362.87 LBS HN  241B11000-1  WO 04-0475 AA1,WAITING FOR PRINTING
2025-07-20,21:10:45,134.30 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,AA2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 134.30 LBS HN  241B11000-1  WO 04-0475 AB2,WAITING FOR PRINTING
2025-07-20,21:10:47,259.08 lbs,-2000.0,2000.0,23.82 ft,0.0,100000.0,AB3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 259.08 LBS HN  241B11000-1  WO 04-0475 AA2,WAITING FOR PRINTING
2025-07-20,21:11:59,922.48 kg,0,500,7261.13 mm,0.0,100000.0,AA3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 922.48 KG HN  241B11000-1  WO 04-0475 AB3,WAITING FOR PRINTING
2025-07-20,21:12:01,207.55 kg,0,500,7261.13 mm,0.0,100000.0,AB4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 207.55 KG HN  241B11000-1  WO 04-0475 AA3,WAITING FOR PRINTING
2025-07-20,21:12:02,191.93 kg,0,500,7261.13 mm,0.0,100000.0,AA4,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 191.93 KG HN  241B11000-1  WO 04-0475 AB4,WAITING FOR PRINTING
2025-07-20,21:12:04,343.24 kg,0,500,7261.13 mm,0.0,100000.0,AB5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 343.24 KG HN  241B11000-1  WO 04-0475 AA4,WAITING FOR PRINTING
2025-07-20,21:12:06,348.29 kg,0,500,7261.13 mm,0.0,100000.0,AA5,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 348.29 KG HN  241B11000-1  WO 04-0475 AB5,WAITING FOR PRINTING
2025-07-20,21:12:08,968.15 kg,0,500,7261.13 mm,0.0,100000.0,AB6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 968.15 KG HN  241B11000-1  WO 04-0475 AA5,WAITING FOR PRINTING
2025-07-20,21:12:08,683.99 kg,0,500,7261.13 mm,0.0,100000.0,AB6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 683.99 KG HN  241B11000-1  WO 04-0475 AB6,REJECT
2025-07-20,21:12:15,43.16 kg,0,500,7261.13 mm,0.0,100000.0,AB6,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 43.16 KG HN  241B11000-1  WO 04-0475 AB6,WAITING FOR PRINTING
2025-07-20,21:12:19,641.39 kg,0,500,7261.13 mm,0.0,100000.0,AA1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 641.39 KG HN  241B11000-1  WO 04-0475 AA1,REJECT
2025-07-20,21:12:22,383.21 kg,0,500,7261.13 mm,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 383.21 KG HN  241B11000-1  WO 04-0475 AA1,WAITING FOR PRINTING
2025-07-20,21:12:24,534.57 kg,0,500,7261.13 mm,0.0,100000.0,AB2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   7261.13 MM 534.57 KG HN  241B11000-1  WO 04-0475 AB2,REJECT
2025-07-20,21:15:49,247.97 lbs,200,300,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 247.97 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:18:36,94.66 lbs,200.0,300.0,23.82 ft,0.0,100000.0,0,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 94.66 LBS HN  241B11000-1  WO 04-0475 0,REJECT
2025-07-20,21:18:42,259.77 lbs,200.0,300.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 259.77 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
2025-07-20,21:18:43,398.83 lbs,200.0,300.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 398.83 LBS HN  241B11000-1  WO 04-0475 1,REJECT
2025-07-20,21:18:48,213.95 lbs,200.0,300.0,23.82 ft,0.0,100000.0,2,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 213.95 LBS HN  241B11000-1  WO 04-0475 1,WAITING FOR PRINTING
2025-07-20,21:18:58,249.91 lbs,200.0,300.0,23.82 ft,0.0,100000.0,3,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 249.91 LBS HN  241B11000-1  WO 04-0475 2,WAITING FOR PRINTING
2025-07-20,21:20:21,282.11 lbs,200.0,300.0,23.82 ft,0.0,100000.0,1,1ST API SPEC 5CT-2221     05-25 PE 7 26.00 K S P 4600 PSI D   23.82 FT 282.11 LBS HN  241B11000-1  WO 04-0475 0,WAITING FOR PRINTING
